hours, minutes, seconds, microseconds, status, latitude, North/South, longitude, East/West
Initializing GPS
18,41,29,359093,,,,,
18,41,29,874091,,,,,
18,41,30,389093,,,,,
18,41,30,904093,,,,,
18,41,31,432093,,,,,
18,41,31,953093,,,,,
18,41,32,494091,,,,,
18,41,33,9091,,,,,
18,41,33,524091,,,,,
18,41,34,39090,,,,,
18,41,34,554090,,,,,
18,41,35,72094,,,,,
18,41,35,587094,,,,,
18,41,36,102093,,,,,
18,41,36,617094,,,,,
18,41,37,136093,,,,,
Initializing GPS
18,41,0,268837,,,,,
18,41,0,922092,,,,,
18,41,1,441093,,,,,
Initializing GPS
18,41,0,136981,,,,,
18,41,0,796093,,,,,
18,41,1,314092,,,,,
18,41,1,835090,,,,,
18,41,2,350092,,,,,
18,41,2,871053,,,,,
18,41,3,387093,,,,,
18,41,3,902092,,,,,
18,41,4,453092,,,,,
18,41,5,74092,,,,,
18,41,5,695093,,,,,
18,41,6,316092,,,,,
18,41,6,940095,,,,,
18,41,7,561093,,,,,
18,41,8,185091,,,,,
Initializing GPS
18,41,0,136651,,,,,
18,41,0,799093,,,,,
18,41,1,317092,,,,,
18,41,1,835091,,,,,
18,41,2,355094,,,,,
18,41,2,870091,,,,,
18,41,3,385091,,,,,
Initializing GPS
Initializing GPS
18,41,0,271124,,,,,
18,41,0,825095,,,,,
18,41,1,342095,,,,,
18,41,1,858092,,,,,
18,41,2,379080,,,,,
18,41,2,899091,,,,,
18,41,3,419080,,,,,
18,41,3,940169,,,,,
18,41,4,461093,,,,,
Initializing GPS
18,41,0,121018,,,,,
18,41,0,755092,,,,,
Initializing GPS
18,41,0,120472,,,,,
18,41,0,743090,,,,,
Initializing GPS
18,41,0,128267,,,,,
18,41,0,761090,,,,,
18,41,1,274007,,,,,
18,41,1,789094,,,,,
18,41,2,304091,,,,,
18,41,2,819093,,,,,
18,41,3,334091,,,,,
18,41,3,849090,,,,,
18,41,4,480092,,,,,
18,41,5,106092,,,,,
18,41,5,727094,,,,,
Initializing GPS
18,41,0,122677,,,,,
18,41,0,754092,,,,,
18,41,1,263636,,,,,
Initializing GPS
18,41,0,282394,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,135687,,,,,
18,41,0,760093,,,,,
18,41,1,276054,,,,,
18,41,1,792094,,,,,
18,41,2,307091,,,,,
18,41,2,822092,,,,,
18,41,3,337092,,,,,
18,41,3,855091,,,,,
18,41,4,370092,,,,,
18,41,4,885094,,,,,
18,41,5,401090,,,,,
18,41,5,916091,,,,,
18,41,6,431091,,,,,
18,41,6,946089,,,,,
18,41,7,543091,,,,,
18,41,8,164090,,,,,
18,41,8,785092,,,,,
18,41,9,406091,,,,,
Initializing GPS
18,41,0,280402,,,,,
18,41,0,838092,,,,,
Initializing GPS
18,41,0,272201,,,,,
Initializing GPS
18,41,0,135910,,,,,
18,41,0,761093,,,,,
Initializing GPS
18,41,0,135673,,,,,
Initializing GPS
18,41,0,274055,,,,,
Initializing GPS
18,41,0,134228,,,,,
Initializing GPS
18,41,0,271409,,,,,
Initializing GPS
18,41,0,267162,,,,,
Initializing GPS
18,41,0,267821,,,,,
Initializing GPS
18,41,0,269266,,,,,
Initializing GPS
18,41,0,268938,,,,,
Initializing GPS
18,41,0,267563,,,,,
Initializing GPS
Initializing GPS
18,41,0,271680,,,,,
Initializing GPS
18,41,0,268504,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,291062,,,,,
Initializing GPS
18,41,0,134538,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,148277,,,,,
Initializing GPS
18,41,0,148067,,,,,
Initializing GPS
18,41,0,268729,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,270896,,,,,
Initializing GPS
18,41,0,136369,,,,,
Initializing GPS
18,41,0,268661,,,,,
Initializing GPS
18,41,0,274721,,,,,
Initializing GPS
18,41,0,275045,,,,,
Initializing GPS
Initializing GPS
18,41,0,136815,,,,,
Initializing GPS
18,41,0,134856,,,,,
Initializing GPS
18,41,0,274082,,,,,
Initializing GPS
18,41,0,133757,,,,,
Initializing GPS
18,41,0,272096,,,,,
Initializing GPS
18,41,0,269541,,,,,
Initializing GPS
18,41,0,270820,,,,,
Initializing GPS
18,41,0,136336,,,,,
Initializing GPS
18,41,0,134643,,,,,
Initializing GPS
18,41,0,274896,,,,,
Initializing GPS
18,41,0,270811,,,,,
Initializing GPS
18,41,0,135725,,,,,
Initializing GPS
18,41,0,148723,,,,,
18,41,0,806094,,,,,
18,41,1,426094,,,,,
18,41,2,47095,,,,,
Initializing GPS
18,41,0,133558,,,,,
18,41,0,788091,,,,,
